Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI,district_id,district_name,year
2017,2,Clark,2165.1,Cortez ES,Regular,56.0,3,YES,39.6,30.9,,YES,YES,NO,NO,NO,53.6,28.7,54.7,,,,,,,,17.3,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2166.1,Lamping ES,Regular,88.11,5,NO,74.2,69.1,,YES,YES,NO,NO,NO,58.6,57.7,-,,,,,,,,7.1,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2167.1,Garehime ES,Regular,56.5,3,YES,63.4,47.9,,YES,YES,NO,NO,NO,54,26.1,41.8,,,,,,,,13,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2168.1,Hayes ES,Regular,77.5,4,YES,64.6,54.1,,YES,YES,NO,NO,NO,67.4,46.7,53,,,,,,,,11.2,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2169.1,Kesterson ES,Regular,91.5,5,YES,67.7,55.8,,YES,YES,NO,NO,NO,63.4,51.2,51.6,,,,,,,,9.4,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2170.1,Neal ES,Regular,61.5,3,YES,55.8,35.2,,YES,YES,NO,NO,NO,66.6,35.3,25.8,,,,,,,,10.6,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2171.1,Carl ES,Regular,39.0,2,YES,46.8,35.3,,YES,YES,YES,NO,NO,46.2,24.8,40.5,,,,,,,,10.8,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2172.1,Darnell ES,Regular,45.5,2,NO,56.7,45.1,,YES,YES,NO,NO,NO,41.1,33.6,21.7,,,,,,,,8.5,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2173.1,Heckethorn ES,Regular,65.0,3,NO,65,52.7,,YES,YES,NO,NO,NO,60.1,33.9,35.2,,,,,,,,7,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2174.1,Rogers ES,Regular,69.5,4,YES,67.4,66.6,,YES,YES,NO,NO,NO,53.2,47.9,47.7,,,,,,,,8.6,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2175.1,Snyder ES,Regular,62.5,3,YES,34.3,31.8,,YES,YES,NO,NO,NO,52.9,45.4,34.4,,,,,,,,15.5,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2176.1,Twitchell ES,Regular,93.0,5,NO,72.6,69.6,,YES,YES,NO,NO,NO,64.5,59.9,57.1,,,,,,,,<5,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2177.1,Watson ES,Regular,37.0,2,YES,28.2,25,,YES,YES,NO,NO,NO,43.4,26.1,45.2,,,,,,,,13.4,NO,,NO,,NO,,64827,Churchill,2017
