class_year,school_name,entity_id,sponsor_bucket,charter_authorizer,model_type,reported_as_high_school,acgr_row_present,published_rate_status,latest_confirmed_in_grad_materials,base_reference,rate_source_url,published_overall_acgr,published_overall_acgr_code,rate_low,rate_mid,rate_high,cohort_count,graduate_count,weight_source,include_in_sector_total,notes
2019-20,Pinecrest Cadence,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,93.6,numeric,93.6,93.6,93.6,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Pinecrest Cadence,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,91.9,numeric,91.9,91.9,91.9,,,2021-22 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Pinecrest Cadence,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,97.5,numeric,97.5,97.5,97.5,,,2021-22 SPCSA attachment,yes,Entity id not captured in cited SPCSA deck Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Pinecrest Cadence,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,98.9,numeric,98.9,98.9,98.9,,,State of the SPCSA 2024,yes,Entity id not captured in cited SPCSA deck Confirmed in cited graduation material for this class year.
2023-24,Pinecrest Cadence,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where Pinecrest Cadence is reported above 95 percent.
2024-25,Pinecrest Cadence,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,99.3,numeric,99.3,99.3,99.3,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Pinecrest Sloan Canyon,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2017-18,2017-2018 enrollment by grade workbook,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,,,,,,,,,no,Pinecrest Sloan Canyon does not appear in the 2017-2018 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2018-19,Pinecrest Sloan Canyon,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_grade12_enrollment_confirmed,2018-19,2018-2019 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,,,,,,,,,no,"The 2018-2019 enrollment workbook shows grade spans without 12th grade, so this campus did not yet belong in the 2018-19 four-year graduation universe."
2019-20,Pinecrest Sloan Canyon,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_grade12_enrollment_confirmed,2019-20,2019-2020 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,,,,,,,,,no,"The 2019-2020 enrollment workbook shows grade spans without 12th grade, so this campus did not yet belong in the 2019-20 four-year graduation universe."
2020-21,Pinecrest Sloan Canyon,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_grade12_enrollment_confirmed,2020-21,2020-2021 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,,,,,,,,,no,"The 2020-2021 enrollment workbook shows Pinecrest Sloan Canyon serving grades without 12th grade, so this campus did not yet belong in the 2020-21 four-year graduation universe."
2021-22,Pinecrest Sloan Canyon,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_grade12_enrollment_confirmed,2021-22,2021-2022 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,,,,,,,,,no,"The 2021-2022 enrollment workbook shows Pinecrest Sloan Canyon serving grades through 11 only, so this campus did not yet belong in the 2021-22 four-year graduation universe."
2022-23,Pinecrest Sloan Canyon,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,97.8,numeric,97.8,97.8,97.8,,,State of the SPCSA 2024,yes,Entity id not captured in cited SPCSA deck Confirmed in cited graduation material for this class year.
2023-24,Pinecrest Sloan Canyon,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where Pinecrest Sloan Canyon is reported above 95 percent.
2024-25,Pinecrest Sloan Canyon,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,99.3,numeric,99.3,99.3,99.3,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,SLAM NV,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_grade12_enrollment_confirmed,2017-18,2017-2018 enrollment by grade workbook,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,,,,,,,,,no,"The 2017-2018 enrollment workbook shows grades 6 through 10 only, so this campus did not yet belong in the 2017-18 four-year graduation universe."
2018-19,SLAM NV,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_grade12_enrollment_confirmed,2018-19,2018-2019 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,,,,,,,,,no,"The 2018-2019 enrollment workbook shows grades 6 through 11 only, so this campus did not yet belong in the 2018-19 four-year graduation universe."
2019-20,SLAM NV,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,94.3,numeric,94.3,94.3,94.3,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,SLAM NV,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,96.7,numeric,96.7,96.7,96.7,,,2021-22 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,SLAM NV,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,98.1,numeric,98.1,98.1,98.1,,,2021-22 SPCSA attachment,yes,Entity id not captured in cited SPCSA deck Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,SLAM NV,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,96.0,numeric,96.0,96.0,96.0,,,State of the SPCSA 2024,yes,Entity id not captured in cited SPCSA deck Confirmed in cited graduation material for this class year.
2023-24,SLAM NV,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where Sports Leadership and Management Academy is reported above 95 percent.
2024-25,SLAM NV,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,99.2,numeric,99.2,99.2,99.2,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Somerset Losee,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,70.42,numeric,70.42,70.42,70.42,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF as Somerset Academy Losee.
2018-19,Somerset Losee,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,98.5,numeric,98.5,98.5,98.5,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,Somerset Losee,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,95.8,numeric,95.8,95.8,95.8,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Somerset Losee,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,96.5,numeric,96.5,96.5,96.5,,,2021-22 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Somerset Losee,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,97.4,numeric,97.4,97.4,97.4,,,2021-22 SPCSA attachment,yes,Entity id not captured in cited SPCSA deck Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Somerset Losee,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,97.6,numeric,97.6,97.6,97.6,,,State of the SPCSA 2024,yes,Entity id not captured in cited SPCSA deck Confirmed in cited graduation material for this class year.
2023-24,Somerset Losee,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where Somerset Academy Losee is reported above 95 percent.
2024-25,Somerset Losee,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,98.4,numeric,98.4,98.4,98.4,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Somerset Sky Pointe,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,73.13,numeric,73.13,73.13,73.13,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF as Somerset Academy Sky Pointe.
2018-19,Somerset Sky Pointe,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,98.1,numeric,98.1,98.1,98.1,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,Somerset Sky Pointe,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Somerset Sky Pointe,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,99.2,numeric,99.2,99.2,99.2,,,2021-22 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Somerset Sky Pointe,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,98.0,numeric,98.0,98.0,98.0,,,2021-22 SPCSA attachment,yes,Entity id not captured in cited SPCSA deck Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Somerset Sky Pointe,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,98.8,numeric,98.8,98.8,98.8,,,State of the SPCSA 2024,yes,Entity id not captured in cited SPCSA deck Confirmed in cited graduation material for this class year.
2023-24,Somerset Sky Pointe,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where Somerset Academy Sky Pointe is reported above 95 percent.
2024-25,Somerset Sky Pointe,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
