school_year,accountability_year,district_code,district_name,school_code,school_name,school_type,charter_status,authorizer,school_level_band,star_rating,rating_bucket_5level,rating_bucket_3level,enrollment_k,enrollment_1,enrollment_2,enrollment_3,enrollment_4,enrollment_5,enrollment_6,enrollment_7,enrollment_8,enrollment_9,enrollment_10,enrollment_11,enrollment_12,enrollment_es,enrollment_ms,enrollment_hs,enrollment_total,source_enrollment_file,source_rating_file,join_confidence,notes
2020-21,2020-21,18,State Public Charter School Authority ,57424.1,Honors ACAD ES,SPCSA,charter,State Public Charter School Authority,ES,3,3,3,22.0,22.0,28.0,28.0,18.0,26.0,37.0,23.0,24.0,0.0,0.0,0.0,0.0,144.0,84.0,0.0,144.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,57424.2,Honors ACAD MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,22.0,22.0,28.0,28.0,18.0,26.0,37.0,23.0,24.0,0.0,0.0,0.0,0.0,144.0,84.0,0.0,84.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,58422.1,Pinecrest Horizon ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,142.0,167.0,166.0,123.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,0.0,0.0,816.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,58423.1,Pinecrest Cadence ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,121.0,130.0,135.0,135.0,140.0,145.0,245.0,217.0,212.0,184.0,118.0,102.0,57.0,806.0,674.0,461.0,806.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,58423.2,Pinecrest Cadence MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,121.0,130.0,135.0,135.0,140.0,145.0,245.0,217.0,212.0,184.0,118.0,102.0,57.0,806.0,674.0,461.0,674.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,58423.3,Pinecrest Cadence HS,SPCSA,charter,State Public Charter School Authority,HS,Not Rated,Not Rated,Not Rated,121.0,130.0,135.0,135.0,140.0,145.0,245.0,217.0,212.0,184.0,118.0,102.0,57.0,806.0,674.0,461.0,461.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,58425.1,Pinecrest Inspirada ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,125.0,150.0,154.0,162.0,135.0,128.0,124.0,124.0,122.0,0.0,0.0,0.0,0.0,854.0,370.0,0.0,854.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,58425.2,Pinecrest Inspirada MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,125.0,150.0,154.0,162.0,135.0,128.0,124.0,124.0,122.0,0.0,0.0,0.0,0.0,854.0,370.0,0.0,370.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,58427.1,Pinecrest St Rose ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,96.0,100.0,102.0,108.0,108.0,124.0,123.0,124.0,122.0,0.0,0.0,0.0,0.0,638.0,369.0,0.0,638.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,58427.2,Pinecrest St Rose MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,96.0,100.0,102.0,108.0,108.0,124.0,123.0,124.0,122.0,0.0,0.0,0.0,0.0,638.0,369.0,0.0,369.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,58428.1,Pinecrest Sloan ES,SPCSA,charter,State Public Charter School Authority,ES,Not Rated,Not Rated,Not Rated,123.0,150.0,129.0,130.0,132.0,132.0,155.0,153.0,90.0,163.0,116.0,0.0,0.0,796.0,398.0,279.0,796.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,58428.2,Pinecrest Sloan MS,SPCSA,charter,State Public Charter School Authority,MS,Not Rated,Not Rated,Not Rated,123.0,150.0,129.0,130.0,132.0,132.0,155.0,153.0,90.0,163.0,116.0,0.0,0.0,796.0,398.0,279.0,398.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,58428.3,Pinecrest Sloan HS,SPCSA,charter,State Public Charter School Authority,HS,Not Rated,Not Rated,Not Rated,123.0,150.0,129.0,130.0,132.0,132.0,155.0,153.0,90.0,163.0,116.0,0.0,0.0,796.0,398.0,279.0,279.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59119.1,Somerset NLV ES,SPCSA,charter,State Public Charter School Authority,ES,2,2,1-2,126.0,126.0,126.0,128.0,125.0,129.0,147.0,144.0,138.0,0.0,0.0,0.0,0.0,760.0,429.0,0.0,760.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59119.2,Somerset NLV MS,SPCSA,charter,State Public Charter School Authority,MS,4,4,4-5,126.0,126.0,126.0,128.0,125.0,129.0,147.0,144.0,138.0,0.0,0.0,0.0,0.0,760.0,429.0,0.0,429.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59120.1,Somerset Losee ES,SPCSA,charter,State Public Charter School Authority,ES,2,2,1-2,155.0,155.0,152.0,154.0,156.0,156.0,150.0,151.0,216.0,235.0,187.0,136.0,117.0,928.0,517.0,675.0,928.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59120.2,Somerset Losee MS,SPCSA,charter,State Public Charter School Authority,MS,2,2,1-2,155.0,155.0,152.0,154.0,156.0,156.0,150.0,151.0,216.0,235.0,187.0,136.0,117.0,928.0,517.0,675.0,517.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59120.3,Somerset Losee HS,SPCSA,charter,State Public Charter School Authority,HS,2,2,1-2,155.0,155.0,152.0,154.0,156.0,156.0,150.0,151.0,216.0,235.0,187.0,136.0,117.0,928.0,517.0,675.0,675.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59121.1,Somerset Lone Mtn ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,102.0,103.0,104.0,104.0,104.0,104.0,122.0,124.0,122.0,0.0,0.0,0.0,0.0,621.0,368.0,0.0,621.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59121.2,Somerset Lone Mtn MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,102.0,103.0,104.0,104.0,104.0,104.0,122.0,124.0,122.0,0.0,0.0,0.0,0.0,621.0,368.0,0.0,368.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59122.1,Somerset Sky Pointe ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,130.0,130.0,129.0,130.0,130.0,129.0,154.0,186.0,186.0,270.0,243.0,189.0,140.0,778.0,526.0,842.0,778.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59122.2,Somerset Sky Pointe MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,130.0,130.0,129.0,130.0,130.0,129.0,154.0,186.0,186.0,270.0,243.0,189.0,140.0,778.0,526.0,842.0,526.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59122.3,Somerset Sky Pointe HS,SPCSA,charter,State Public Charter School Authority,HS,2,2,1-2,130.0,130.0,129.0,130.0,130.0,129.0,154.0,186.0,186.0,270.0,243.0,189.0,140.0,778.0,526.0,842.0,842.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59123.1,Somerset Stephanie ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,102.0,104.0,104.0,103.0,100.0,104.0,106.0,122.0,114.0,0.0,0.0,0.0,0.0,617.0,342.0,0.0,617.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59123.2,Somerset Stephanie MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,102.0,104.0,104.0,103.0,100.0,104.0,106.0,122.0,114.0,0.0,0.0,0.0,0.0,617.0,342.0,0.0,342.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59124.1,Somerset Aliante ES,SPCSA,charter,State Public Charter School Authority,ES,2,2,1-2,121.0,128.0,128.0,128.0,128.0,130.0,120.0,120.0,89.0,0.0,0.0,0.0,0.0,763.0,329.0,0.0,763.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59124.2,Somerset Aliante MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,121.0,128.0,128.0,128.0,128.0,130.0,120.0,120.0,89.0,0.0,0.0,0.0,0.0,763.0,329.0,0.0,329.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59125.1,Somerset Skye Canyon ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,103.0,104.0,104.0,104.0,103.0,104.0,123.0,124.0,124.0,0.0,0.0,0.0,0.0,622.0,371.0,0.0,622.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,59125.2,Somerset Skye Canyon MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,103.0,104.0,104.0,104.0,103.0,104.0,123.0,124.0,124.0,0.0,0.0,0.0,0.0,622.0,371.0,0.0,371.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,61415.1,Discovery Sandhill ES,SPCSA,charter,State Public Charter School Authority,ES,2,2,1-2,23.0,23.0,19.0,8.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,111.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,61415.2,Discovery Sandhill MS,SPCSA,charter,State Public Charter School Authority,MS,2,2,1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,low,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,61417.1,Discovery Hill Pointe ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,39.0,50.0,50.0,22.0,24.0,43.0,42.0,37.0,32.0,0.0,0.0,0.0,0.0,228.0,111.0,0.0,228.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,61417.2,Discovery Hill Pointe MS,SPCSA,charter,State Public Charter School Authority,MS,4,4,4-5,39.0,50.0,50.0,22.0,24.0,43.0,42.0,37.0,32.0,0.0,0.0,0.0,0.0,228.0,111.0,0.0,111.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,65414.1,Oasis ACAD ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,72.0,72.0,71.0,72.0,47.0,48.0,48.0,48.0,48.0,46.0,39.0,40.0,43.0,382.0,144.0,168.0,382.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,65414.2,Oasis ACAD MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,72.0,72.0,71.0,72.0,47.0,48.0,48.0,48.0,48.0,46.0,39.0,40.0,43.0,382.0,144.0,168.0,144.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,65414.3,Oasis ACAD HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,72.0,72.0,71.0,72.0,47.0,48.0,48.0,48.0,48.0,46.0,39.0,40.0,43.0,382.0,144.0,168.0,168.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,66436.1,Doral Northern NV ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,98.0,105.0,104.0,106.0,102.0,108.0,95.0,95.0,86.0,0.0,0.0,0.0,0.0,623.0,276.0,0.0,623.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,66436.2,Doral Northern NV MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,98.0,105.0,104.0,106.0,102.0,108.0,95.0,95.0,86.0,0.0,0.0,0.0,0.0,623.0,276.0,0.0,276.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,68410.1,Elko Institute ES,SPCSA,charter,State Public Charter School Authority,ES,2,2,1-2,23.0,21.0,22.0,21.0,21.0,22.0,22.0,19.0,19.0,0.0,0.0,0.0,0.0,130.0,60.0,0.0,130.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,68410.2,Elko Institute MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,23.0,21.0,22.0,21.0,21.0,22.0,22.0,19.0,19.0,0.0,0.0,0.0,0.0,130.0,60.0,0.0,60.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,72416.1,Quest Northwest ES,SPCSA,charter,State Public Charter School Authority,ES,2,2,1-2,43.0,75.0,59.0,57.0,51.0,48.0,57.0,60.0,36.0,0.0,0.0,0.0,0.0,333.0,153.0,0.0,333.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,72416.2,Quest Northwest MS,SPCSA,charter,State Public Charter School Authority,MS,3,3,3,43.0,75.0,59.0,57.0,51.0,48.0,57.0,60.0,36.0,0.0,0.0,0.0,0.0,333.0,153.0,0.0,153.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,74418.1,Imagine Mtn View ES,SPCSA,charter,State Public Charter School Authority,ES,3,3,3,87.0,99.0,110.0,125.0,112.0,86.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,54.0,0.0,619.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,74418.2,Imagine Mtn View MS,SPCSA,charter,State Public Charter School Authority,MS,4,4,4-5,87.0,99.0,110.0,125.0,112.0,86.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,54.0,0.0,54.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,76412.3,Alpine Acad HS,SPCSA,charter,State Public Charter School Authority,HS,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,35.0,25.0,0.0,0.0,116.0,116.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,78411.1,Silver Sands ES,SPCSA,charter,State Public Charter School Authority,ES,3,3,3,35.0,35.0,44.0,30.0,30.0,28.0,20.0,24.0,20.0,0.0,0.0,0.0,0.0,202.0,64.0,0.0,202.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,78411.2,Silver Sands MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,35.0,35.0,44.0,30.0,30.0,28.0,20.0,24.0,20.0,0.0,0.0,0.0,0.0,202.0,64.0,0.0,64.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,81101.3,NSHS Downtown HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36.0,0.0,0.0,56.0,56.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,81102.3,NSHS Summerlin HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,91.0,0.0,0.0,189.0,189.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,81103.3,NSHS Henderson HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,133.0,0.0,0.0,286.0,286.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,81106.3,NSHS SW HS,SPCSA,charter,State Public Charter School Authority,HS,Not Rated,Not Rated,Not Rated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,66.0,0.0,0.0,135.0,135.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,81107.3,NSHS DownTwn Hend HS,SPCSA,charter,State Public Charter School Authority,HS,Not Rated,Not Rated,Not Rated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,48.0,0.0,0.0,100.0,100.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,81108.3,NSHS NW HS,SPCSA,charter,State Public Charter School Authority,HS,Not Rated,Not Rated,Not Rated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,47.0,0.0,0.0,99.0,99.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,85405.3,NV Connections ACAD HS,SPCSA,charter,State Public Charter School Authority,HS,1,1,1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,394.0,366.0,252.0,0.0,0.0,1375.0,1375.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,86404.2,Nevada Virtual ACAD MS,SPCSA,charter,State Public Charter School Authority,MS,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,272.0,360.0,427.0,304.0,306.0,306.0,212.0,0.0,1059.0,1128.0,1059.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,86404.3,Nevada Virtual ACAD HS,SPCSA,charter,State Public Charter School Authority,HS,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,272.0,360.0,427.0,304.0,306.0,306.0,212.0,0.0,1059.0,1128.0,1128.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,87310.1,CASLV Centennial ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,71.0,85.0,58.0,57.0,115.0,89.0,85.0,64.0,60.0,0.0,0.0,0.0,0.0,475.0,209.0,0.0,475.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,87310.2,CASLV Centennial MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,71.0,85.0,58.0,57.0,115.0,89.0,85.0,64.0,60.0,0.0,0.0,0.0,0.0,475.0,209.0,0.0,209.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,87311.1,CASLV Nellis AFB ES,SPCSA,charter,State Public Charter School Authority,ES,2,2,1-2,103.0,118.0,131.0,102.0,104.0,81.0,77.0,71.0,49.0,0.0,0.0,0.0,0.0,639.0,197.0,0.0,639.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,87311.2,CASLV Nellis AFB MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,103.0,118.0,131.0,102.0,104.0,81.0,77.0,71.0,49.0,0.0,0.0,0.0,0.0,639.0,197.0,0.0,197.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,87312.2,CASLV Sandy Ridge MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,191.0,176.0,125.0,104.0,0.0,264.0,596.0,264.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,87312.3,CASLV Sandy Ridge HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,191.0,176.0,125.0,104.0,0.0,264.0,596.0,596.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,87313.1,CASLV Tamarus ES,SPCSA,charter,State Public Charter School Authority,ES,Not Rated,Not Rated,Not Rated,40.0,65.0,88.0,114.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,420.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,87314.1,CASLV Windmill ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,0.0,0.0,0.0,0.0,0.0,143.0,130.0,131.0,0.0,0.0,0.0,0.0,0.0,143.0,261.0,0.0,143.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
2020-21,2020-21,18,State Public Charter School Authority ,87314.2,CASLV Windmill MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,143.0,130.0,131.0,0.0,0.0,0.0,0.0,0.0,143.0,261.0,0.0,261.0,NDE_Validation_Day_Enrollment_2020_21.xlsx,SchoolRatings_MASTER_2020-21.csv,high,pandemic_irregular
